id,name,teachers,course_code,semester,program_code,program
132755,79747_ci2003_004055_clc fluid mechanics (ci2003)_trần thành long (clc_hk252) [cc01],trần thành long,ci2003,hk252,clc,cc01
131320,79747_ci2004_004055_cq cơ lưu chất (tn) (ci2004)_trần thành long (cq_hk252) [a02],trần thành long,ci2004,hk252,cq,a02
130051,"79747_ci2004_004055_kstn cơ lưu chất (tn) (ci2004)_trần thành long (kstn_hk252) [tn01,tn02,tn03]",trần thành long,ci2004,hk252,kstn,"tn01,tn02,tn03"
134521,79747_lcn_xd_004055_cq lớp chủ nhiệm (lcn)_trần thành long (cq_hk252),trần thành long,,hk252,cq,
131976,"79747_sp1039_003345_cq lịch sử đảng cộng sản việt nam (sp1039)_nguyễn hữu kỷ tỵ (cq_hk252) [l01,l04,l07]",nguyễn hữu kỷ tỵ,sp1039,hk252,cq,"l01,l04,l07"
130086,"79747_sp1039_003345_clc history of vietnamese communist party (sp1039)_nguyễn hữu kỷ tỵ (clc_hk252) [cc05,cc06]",nguyễn hữu kỷ tỵ,sp1039,hk252,clc,"cc05,cc06"
135661,79747_ee2405_001925_clc analog signal processing (ee2405)_hà hoàng kha (clc_hk252) [cc01],hà hoàng kha,ee2405,hk252,clc,cc01
135635,79747_ee2406_001925_clc analog signal processing (exc) (ee2406)_hà hoàng kha (clc_hk252) [cc01],hà hoàng kha,ee2406,hk252,clc,cc01
132296,79747_ee5287_001925_sdh phương pháp tối ưu và ứng dụng (ee5287)_hà hoàng kha (sdh_hk252) [ch01],hà hoàng kha,ee5287,hk252,sdh,ch01
131448,79747_ee5179_001925_sdh chuyên đề nghiên cứu 2 (ee5179)_hà hoàng kha (sdh_hk252) [ch01],hà hoàng kha,ee5179,hk252,sdh,ch01
132443,79747_me2004_003759_clc kinematics and dynamics of machines (exc) (me2004)_lê thanh long (clc_hk252) [cc02],lê thanh long,me2004,hk252,clc,cc02
131430,79747_me2003_003759_clc kinematics and dynamics of machines (me2003)_lê thanh long (clc_hk252) [cc02],lê thanh long,me2003,hk252,clc,cc02
130453,79747_me5035_003782_sdh các quá trình chế tạo micro và nano (me5035)_võ ngọc anh tuấn (sdh_hk252) [ch01],võ ngọc anh tuấn,me5035,hk252,sdh,ch01
130359,79747_me3009_003782_cq các quá trình chế tạo (me3009)_võ ngọc anh tuấn (cq_hk252) [l04],võ ngọc anh tuấn,me3009,hk252,cq,l04
134627,79747_lcn_ck_003782_cq lớp chủ nhiệm (lcn)_võ ngọc anh tuấn (cq_hk252),võ ngọc anh tuấn,,hk252,cq,
131479,79747_tr4377_002748_cq đồ án tốt nghiệp (tr4377)_lê thị hồng hiếu (cq_hk252) [l01],lê thị hồng hiếu,tr4377,hk252,cq,l01
132835,79747_tr5023_003175_sdh phương pháp tính toán số cho kết cấu phương tiện (tr5023)_trần hải (sdh_hk252) [ch01],trần hải,tr5023,hk252,sdh,ch01
132345,79747_tr4093_003175_clc project (tr4093)_trần hải (clc_hk252) [cc01],trần hải,tr4093,hk252,clc,cc01
132276,79747_tr4327_003175_vlvh luận văn tốt nghiệp (kỹ thuật tàu thủy) (tr4327)_trần hải (vlvh_hk252) [t01],trần hải,tr4327,hk252,vlvh,t01
132201,79747_tr2033_003175_cq kỹ thuật chế tạo (tr2033)_trần hải (cq_hk252) [l01],trần hải,tr2033,hk252,cq,l01
131953,79747_tr4357_003175_vlvh đồ án tốt nghiệp (tr4357)_trần hải (vlvh_hk252) [t01],trần hải,tr4357,hk252,vlvh,t01
131659,"79747_tr3058_003175_cq phương pháp phân tích kết cấu tàu (thí nghiệm) (tr3058)_trần hải (cq_hk252) [l01,l02]",trần hải,tr3058,hk252,cq,"l01,l02"
131262,"79747_tr4093_003175_cq đồ án chuyên ngành (kỹ thuật tàu thủy) (tr4093)_trần hải (cq_hk252) [a01,l01]",trần hải,tr4093,hk252,cq,"a01,l01"
131220,79747_tr4325_003175_vlvh đề cương luận văn tốt nghiệp (kỹ thuật tàu thủy) (tr4325)_trần hải (vlvh_hk252) [t01],trần hải,tr4325,hk252,vlvh,t01
130847,79747_tr4323_003175_vlvh luận văn tốt nghiệp (kỹ thuật tàu thủy) (tr4323)_trần hải (vlvh_hk252) [t01],trần hải,tr4323,hk252,vlvh,t01
134205,79747_me2119_002866_cq thực tập công nhân (me2119)_hồ văn thân (cq_hk252) [a03],hồ văn thân,me2119,hk252,cq,a03
131413,"79747_me1013_002866_cq thực tập cơ khí đại cương 1 (me1013)_hồ văn thân (cq_hk252) [l07,l12,l15,l16,l18]",hồ văn thân,me1013,hk252,cq,"l07,l12,l15,l16,l18"
130409,"79747_me2087_002866_cq thực tập cơ khí đại cương 2 (me2087)_hồ văn thân (cq_hk252) [a01,a02,l03]",hồ văn thân,me2087,hk252,cq,"a01,a02,l03"
134904,79747_lcn_ck_002866_cq lớp chủ nhiệm (lcn)_hồ văn thân (cq_hk252),hồ văn thân,,hk252,cq,
135456,79747_tr4367_002748_vlvh đồ án tốt nghiệp (tr4367)_lê thị hồng hiếu (vlvh_hk252) [t01],lê thị hồng hiếu,tr4367,hk252,vlvh,t01
135399,79747_tr5097_002748_sdh thực tập (tr5097)_lê thị hồng hiếu (sdh_hk252) [ch01],lê thị hồng hiếu,tr5097,hk252,sdh,ch01
132900,79747_tr3011_002748_cq khí động lực học 2 (tr3011)_lê thị hồng hiếu (cq_hk252) [l01],lê thị hồng hiếu,tr3011,hk252,cq,l01
132854,79747_tr4079_004200_clc aerospace engineering design project (tr4079)_vương thị hồng nhi (clc_hk252) [cc01],vương thị hồng nhi,tr4079,hk252,clc,cc01
132484,79747_tr2011_002748_cq khí động lực học 1 (tr2011)_lê thị hồng hiếu (cq_hk252) [a01],lê thị hồng hiếu,tr2011,hk252,cq,a01
132277,79747_tr4367_002748_clc capstone project (tr4367)_lê thị hồng hiếu (clc_hk252) [cc01],lê thị hồng hiếu,tr4367,hk252,clc,cc01
131958,79747_tr4057_002748_cq hệ thống lực đẩy hỏa tiễn (tr4057)_lê thị hồng hiếu (cq_hk252) [l01],lê thị hồng hiếu,tr4057,hk252,cq,l01
131503,79747_tr4079_004200_cq đồ án chuyên ngành hàng không (tr4079)_vương thị hồng nhi (cq_hk252) [l01],vương thị hồng nhi,tr4079,hk252,cq,l01
131232,79747_tr5017_002748_cq luận văn tốt nghiệp (tr5017)_lê thị hồng hiếu (cq_hk252) [a01],lê thị hồng hiếu,tr5017,hk252,cq,a01
132319,79747_me1005_002457_cq thực tập cơ khí đại cương 1 (me1005)_văn ngọc hiệp (cq_hk252) [l01],văn ngọc hiệp,me1005,hk252,cq,l01
130833,"79747_me1013_002457_cq thực tập cơ khí đại cương 1 (me1013)_văn ngọc hiệp (cq_hk252) [l09,l11,l13,l17,l21]",văn ngọc hiệp,me1013,hk252,cq,"l09,l11,l13,l17,l21"
134899,79747_lcn_ck_002457_cq lớp chủ nhiệm (lcn)_văn ngọc hiệp (cq_hk252),văn ngọc hiệp,,hk252,cq,
136016,"79747_ma7117_003508_tscq luận án tiến sĩ - chuẩn bị (ma7117)_trần văn khải (tscq_hk252) [ns01,ns03]",trần văn khải,ma7117,hk252,tscq,"ns01,ns03"
132538,79747_ma5075_003508_sdh khoa học và công nghệ vật liệu tiên tiến (ma5075)_trần văn khải (sdh_hk252) [ch01],trần văn khải,ma5075,hk252,sdh,ch01
131497,79747_ma5077_003508_sdh phương pháp phân tích & đánh giá vật liệu (ma5077)_trần văn khải (sdh_hk252) [ch01],trần văn khải,ma5077,hk252,sdh,ch01
131148,79747_ma3166_003508_clc vlkl& các quá trình cn (ma3166)_trần văn khải (clc_hk252) [cc01],trần văn khải,ma3166,hk252,clc,cc01
130884,79747_ma3165_003508_clc metallic materials and processes (ma3165)_trần văn khải (clc_hk252) [cc01],trần văn khải,ma3165,hk252,clc,cc01
132263,79747_ma5087_003508_sdh công nghệ nhiệt luyện tiên tiến (ma5087)_trần văn khải (sdh_hk252) [ch01],trần văn khải,ma5087,hk252,sdh,ch01
134911,79747_lcn_vl_003508_vlvh lớp chủ nhiệm (lcn)_trần văn khải (vlvh_hk252),trần văn khải,,hk252,vlvh,
132723,79747_ci3299_003296_cq thiết kế iii - công trình công nghiệp (ci3299)_phạm đức thắng (cq_hk252) [l01],phạm đức thắng,ci3299,hk252,cq,l01
131001,79747_ci2107_003296_cq thiết kế kiến trúc 1 - công trình công cộng (ci2107)_phạm đức thắng (cq_hk252) [l02],phạm đức thắng,ci2107,hk252,cq,l02
132869,79747_im1021_003296_cq khởi nghiệp (im1021)_phạm đức thắng (cq_hk252) [l06],phạm đức thắng,im1021,hk252,cq,l06
134888,79747_lcn_xd_003296_vlvh lớp chủ nhiệm (lcn)_phạm đức thắng (vlvh_hk252),phạm đức thắng,,hk252,vlvh,
134798,79747_lcn_xd_003296_cq lớp chủ nhiệm (lcn)_phạm đức thắng (cq_hk252),phạm đức thắng,,hk252,cq,
131824,79747_ci5143_002357_sdh hệ thống văn bản qui phạm pháp luật trong xây dựng tại việt nam (ci5143)_nguyễn quang trưởng (sdh_hk252) [ch01],nguyễn quang trưởng,ci5143,hk252,sdh,ch01
132025,79747_ci4201_002357_cq hệ thống cơ điện trong tòa nhà (ci4201)_nguyễn quang trưởng (cq_hk252) [a01],nguyễn quang trưởng,ci4201,hk252,cq,a01
134480,79747_lcn_xd_002357_vlvh lớp chủ nhiệm (lcn)_nguyễn quang trưởng (vlvh_hk252),nguyễn quang trưởng,,hk252,vlvh,
132408,79747_ch4091_004121_cq hóa học nano và ứng dụng (ch4091)_ngô trần hoàng dương (cq_hk252) [l01],ngô trần hoàng dương,ch4091,hk252,cq,l01
130719,79747_ch2109_004121_cq hóa lý 2 (ch2109)_ngô trần hoàng dương (cq_hk252) [l02],ngô trần hoàng dương,ch2109,hk252,cq,l02
130714,79747_ch3327_004121_cq hóa keo (ch3327)_ngô trần hoàng dương (cq_hk252) [l01],ngô trần hoàng dương,ch3327,hk252,cq,l01
130643,79747_ch5607_004121_sdh xúc tác và quá trình xúc tác công nghiệp (ch5607)_ngô trần hoàng dương (sdh_hk252) [ch01],ngô trần hoàng dương,ch5607,hk252,sdh,ch01
134273,79747_ch3421_002349_cq cơ sở kỹ thuật mỹ phẩm (ch3421)_trần tấn việt (cq_hk252) [l01],trần tấn việt,ch3421,hk252,cq,l01
134193,79747_ch3421_004121_cq cơ sở kỹ thuật mỹ phẩm (ch3421)_ngô trần hoàng dương (cq_hk252) [l01],ngô trần hoàng dương,ch3421,hk252,cq,l01
131048,79747_ch3429_004121_clc technology of cosmetic manufacturing (ch3429)_ngô trần hoàng dương (clc_hk252) [cc01],ngô trần hoàng dương,ch3429,hk252,clc,cc01
131047,79747_ch3429_002349_clc technology of cosmetic manufacturing (ch3429)_trần tấn việt (clc_hk252) [cc01],trần tấn việt,ch3429,hk252,clc,cc01
134417,79747_lcn_hc_004121_clc student class (lcn)_ngô trần hoàng dương (clc_hk252),ngô trần hoàng dương,,hk252,clc,
133057,79747_ci3465_002360_cq thực tập ngoài trường (ci3465)_nguyễn ngọc thành (cq_hk252) [l01],nguyễn ngọc thành,ci3465,hk252,cq,l01
133042,79747_ci3245_002360_cq kỹ thuật chất kết dính (ci3245)_nguyễn ngọc thành (cq_hk252) [l01],nguyễn ngọc thành,ci3245,hk252,cq,l01
132199,79747_ci4167_002360_vlvh đồ án chuyên ngành (ci4167)_nguyễn ngọc thành (vlvh_hk252) [t01],nguyễn ngọc thành,ci4167,hk252,vlvh,t01
132147,79747_ci3246_002360_cq kỹ thuật chất kết dính (bt) (ci3246)_nguyễn ngọc thành (cq_hk252) [l01],nguyễn ngọc thành,ci3246,hk252,cq,l01
131862,79747_ci4367_002360_vlvh luận văn tốt nghiệp (ci4367)_nguyễn ngọc thành (vlvh_hk252) [t01],nguyễn ngọc thành,ci4367,hk252,vlvh,t01
131846,79747_ci4167_002360_clc project (ci4167)_nguyễn ngọc thành (clc_hk252) [cc01],nguyễn ngọc thành,ci4167,hk252,clc,cc01
131152,"79747_ci2038_002360_cq vật liệu xây dựng (tn) (ci2038)_nguyễn ngọc thành (cq_hk252) [l03,l07]",nguyễn ngọc thành,ci2038,hk252,cq,"l03,l07"
131068,79747_ci4467_002360_vlvh đồ án tốt nghiệp (ci4467)_nguyễn ngọc thành (vlvh_hk252) [t01],nguyễn ngọc thành,ci4467,hk252,vlvh,t01
131067,"79747_ci4467_002360_cq đồ án tốt nghiệp (ci4467)_nguyễn ngọc thành (cq_hk252) [a01,l01]",nguyễn ngọc thành,ci4467,hk252,cq,"a01,l01"
130964,"79747_ci4167_002360_cq đồ án chuyên ngành (ci4167)_nguyễn ngọc thành (cq_hk252) [a01,l01]",nguyễn ngọc thành,ci4167,hk252,cq,"a01,l01"
134762,79747_lcn_xd_003297_vlvh lớp chủ nhiệm (lcn)_trần mai hương (vlvh_hk252),trần mai hương,,hk252,vlvh,
134463,79747_lcn_xd_003297_ctta lớp chủ nhiệm (lcn)_trần mai hương (ctta_hk252),trần mai hương,,hk252,ctta,
132844,79747_co2007_002765_cq kiến trúc máy tính (co2007)_phạm quốc cường (cq_hk252) [a01],phạm quốc cường,co2007,hk252,cq,a01
132005,79747_co2007_002765_clc computer architecture (co2007)_phạm quốc cường (clc_hk252) [cc01],phạm quốc cường,co2007,hk252,clc,cc01
131702,79747_co200d_002765_kstn kiến trúc máy tính (mở rộng) (co200d)_phạm quốc cường (kstn_hk252) [tnmt],phạm quốc cường,,hk252,kstn,tnmt
136072,"79747_co7273_002765_tscq luận án tiến sĩ - phần 1 (co7273)_phạm quốc cường (tscq_hk252) [ns02,ns05]",phạm quốc cường,co7273,hk252,tscq,"ns02,ns05"
134875,79747_lcn_mt_002765_ctta lớp chủ nhiệm (lcn)_phạm quốc cường (ctta_hk252),phạm quốc cường,,hk252,ctta,
134258,79747_co3027_003383_cq thương mại điện tử (co3027)_lê thị bảo thu (cq_hk252) [a01],lê thị bảo thu,co3027,hk252,cq,a01
132574,79747_co3021_003383_cq hệ quản trị cơ sở dữ liệu (co3021)_lê thị bảo thu (cq_hk252) [l01],lê thị bảo thu,co3021,hk252,cq,l01
134515,79747_lcn_mt_003383_cq lớp chủ nhiệm (lcn)_lê thị bảo thu (cq_hk252),lê thị bảo thu,,hk252,cq,
132520,79747_mt1013_009952_cq giải tích 2 (mt1013)_đoàn thị thanh xuân (cq_hk252) [a03],đoàn thị thanh xuân,mt1013,hk252,cq,a03
130147,"79747_sp1035_004046_cq chủ nghĩa xã hội khoa học (sp1035)_đoàn văn re (cq_hk252) [a01,a02,l01,l02]",đoàn văn re,sp1035,hk252,cq,"a01,a02,l01,l02"
135376,79747_ee5193_001727_sdh xử lý số tín hiệu nâng cao (ee5193)_đỗ hồng tuấn (sdh_hk252) [ch01],đỗ hồng tuấn,ee5193,hk252,sdh,ch01
134883,79747_lcn_dd_001727_pfiev lớp chủ nhiệm (lcn)_đỗ hồng tuấn (pfiev_hk252),đỗ hồng tuấn,,hk252,,
132315,"79747_ee3145_003172_cq kỹ thuật ra quyết định (ee3145)_hồ thanh phương (cq_hk252) [l01,l02]",hồ thanh phương,ee3145,hk252,cq,"l01,l02"
132644,79747_ee3079_003172_cq điện tử công suất ứng dụng (ee3079)_hồ thanh phương (cq_hk252) [l01],hồ thanh phương,ee3079,hk252,cq,l01
134419,79747_lcn_dd_003172_cq lớp chủ nhiệm (lcn)_hồ thanh phương (cq_hk252),hồ thanh phương,,hk252,cq,
132400,79747_ma2037_002768_cq hóa lý - công nghệ vật liệu (ma2037)_bùi thị thảo nguyên (cq_hk252) [l03],bùi thị thảo nguyên,ma2037,hk252,cq,l03
130741,79747_ma4123_002768_cq phát triển bền vững và công nghệ xử lý môi trường (ma4123)_bùi thị thảo nguyên (cq_hk252) [l01],bùi thị thảo nguyên,ma4123,hk252,cq,l01
130524,"79747_ma2038_002768_cq hóa lý - công nghệ vật liệu (btvn) (ma2038)_bùi thị thảo nguyên (cq_hk252) [l03,l04]",bùi thị thảo nguyên,ma2038,hk252,cq,"l03,l04"
131741,79747_im1021_002768_cq khởi nghiệp (im1021)_bùi thị thảo nguyên (cq_hk252) [a01],bùi thị thảo nguyên,im1021,hk252,cq,a01
132378,79747_sk1003_002768_clc self-management skills (sk1003)_bùi thị thảo nguyên (clc_hk252) [cc27],bùi thị thảo nguyên,sk1003,hk252,clc,cc27
134614,79747_lcn_vl_002768_vlvh lớp chủ nhiệm (lcn)_bùi thị thảo nguyên (vlvh_hk252),bùi thị thảo nguyên,,hk252,vlvh,
134526,79747_lcn_vl_002768_cq lớp chủ nhiệm (lcn)_bùi thị thảo nguyên (cq_hk252),bùi thị thảo nguyên,,hk252,cq,
132080,79747_en1003_001929_cq con người và môi trường (en1003)_dương thị thành (cq_hk252) [a03],dương thị thành,en1003,hk252,cq,a03
131188,"79747_en3028_001929_cq kỹ thuật xử lý chất thải rắn (tn) (en3028)_dương thị thành (cq_hk252) [l01,l02]",dương thị thành,en3028,hk252,cq,"l01,l02"
130399,79747_en3027_001929_cq kỹ thuật xử lý chất thải rắn (en3027)_dương thị thành (cq_hk252) [l01],dương thị thành,en3027,hk252,cq,l01
134519,79747_lcn_mo_001929_vlvh lớp chủ nhiệm (lcn)_dương thị thành (vlvh_hk252),dương thị thành,,hk252,vlvh,
134413,79747_lcn_mo_001929_cq lớp chủ nhiệm (lcn)_dương thị thành (cq_hk252),dương thị thành,,hk252,cq,
132355,79747_me4061_002334_cq đồ án chuyên ngành (me4061)_trần hải nam (cq_hk252) [l01],trần hải nam,me4061,hk252,cq,l01
131280,79747_me4061_002334_clc mechanical engineering project (me4061)_trần hải nam (clc_hk252) [cc01],trần hải nam,me4061,hk252,clc,cc01
132913,79747_me5025_002334_sdh cơ sở kỹ thuật chế tạo (me5025)_trần hải nam (sdh_hk252) [ch01],trần hải nam,me5025,hk252,sdh,ch01
131805,79747_me3001_002334_cq kỹ thuật thủy lực và khí nén (me3001)_trần hải nam (cq_hk252) [a01],trần hải nam,me3001,hk252,cq,a01
131141,79747_me5227_002334_sdh thực tập tại công ty (me5227)_trần hải nam (sdh_hk252) [ch01],trần hải nam,me5227,hk252,sdh,ch01
131023,"79747_me3002_002334_clc hydraulic and pneumatic engineering (lab) (me3002)_trần hải nam (clc_hk252) [cc01,cc02]",trần hải nam,me3002,hk252,clc,"cc01,cc02"
130513,79747_me2071_002334_cq các quá trình chế tạo (me2071)_trần hải nam (cq_hk252) [a01],trần hải nam,me2071,hk252,cq,a01
130194,79747_me3143_002334_cq thực tập kỹ thuật cơ khí (me3143)_trần hải nam (cq_hk252) [a01],trần hải nam,me3143,hk252,cq,a01
136029,79747_ci7561_002368_tscq luận án tiến sĩ - phần 1 (ci7561)_trần văn miền (tscq_hk252) [ns04],trần văn miền,ci7561,hk252,tscq,ns04
132756,79747_ci2037_002368_clc construction materials (ci2037)_trần văn miền (clc_hk252) [cc01],trần văn miền,ci2037,hk252,clc,cc01
132414,79747_ci5273_002368_sdh ăn mòn và chống ăn mòn bê tông cốt thép nâng cao (ci5273)_trần văn miền (sdh_hk252) [ch01],trần văn miền,ci5273,hk252,sdh,ch01
131526,79747_ci2037_002368_cq vật liệu xây dựng (ci2037)_trần văn miền (cq_hk252) [l04],trần văn miền,ci2037,hk252,cq,l04
132667,79747_co200b_003444_kstn cấu trúc dữ liệu và giải thuật (mở rộng) (co200b)_vương bá thịnh (kstn_hk252) [tnmt],vương bá thịnh,,hk252,kstn,tnmt
61535,79747_co2003_hk252_all data structures and algorithms (co2003)_hk252_all,"dương đức tín, lê bình đẳng, lê thành sách, nguyễn tuấn khôi, thi khắc quân, trần huy, trần giang sơn, trần nguyễn minh duy, võ thanh hùng, vương bá thịnh",co2003,hk252,,
131533,79747_co3061_003444_cq nhập môn trí tuệ nhân tạo (co3061)_vương bá thịnh (cq_hk252) [l03],vương bá thịnh,co3061,hk252,cq,l03
130823,79747_co2003_003444_cq cấu trúc dữ liệu và giải thuật (co2003)_vương bá thịnh (cq_hk252) [l04],vương bá thịnh,co2003,hk252,cq,l04
130394,79747_co3045_003444_cq lập trình game (co3045)_vương bá thịnh (cq_hk252) [l01],vương bá thịnh,co3045,hk252,cq,l01
134863,79747_lcn_mt_003444_cq lớp chủ nhiệm (lcn)_vương bá thịnh (cq_hk252),vương bá thịnh,,hk252,cq,
131869,79747_ee4063_002573_cq hệ thống cung cấp điện (pbl) (ee4063)_lê minh phương (cq_hk252) [a01],lê minh phương,ee4063,hk252,cq,a01
132078,79747_gk5033_003276_sdh chuyên đề nghiên cứu: phương pháp nghiên cứu khoa học (gk5033)_châu ngọc đỗ quyên (sdh_hk252) [ch01],châu ngọc đỗ quyên,gk5033,hk252,sdh,ch01
132706,79747_ci3197_002549_clc project of foundation engineering (ci3197)_đỗ thanh hải (clc_hk252) [cc01],đỗ thanh hải,ci3197,hk252,clc,cc01
132502,79747_ci5097_002549_sdh kỹ thuật xử lý nền đất yếu (ci5097)_đỗ thanh hải (sdh_hk252) [ch01],đỗ thanh hải,ci5097,hk252,sdh,ch01
131140,79747_ci2145_002549_clc foundation engineering (ci2145)_đỗ thanh hải (clc_hk252) [cc01],đỗ thanh hải,ci2145,hk252,clc,cc01
130622,"79747_ci2138_002549_cq cơ học đất (bài tập) (ci2138)_đỗ thanh hải (cq_hk252) [l01,l02]",đỗ thanh hải,ci2138,hk252,cq,"l01,l02"
130548,"79747_ci2137_002549_cq cơ học đất (ci2137)_đỗ thanh hải (cq_hk252) [l01,l02]",đỗ thanh hải,ci2137,hk252,cq,"l01,l02"
130164,79747_ci5095_002549_sdh tính toán công trình ngầm (ci5095)_đỗ thanh hải (sdh_hk252) [ch01],đỗ thanh hải,ci5095,hk252,sdh,ch01
